loss,accuracy,val_loss,val_accuracy,lr,policy
0.00426189,0.998703718,0.025226319,0.99483335,0.0001,2
0.002806672,0.999074101,0.023975469,0.99483335,3.33E-05,2
0.003569227,0.998851836,0.023850463,0.995166659,3.33E-05,2
0.001778359,0.999518514,0.024325524,0.995000005,3.33E-05,2
0.003787995,0.99875927,0.026025269,0.995333314,3.33E-05,2
0.002105126,0.999203682,0.02473492,0.995166659,3.33E-05,2
0.003076512,0.999055564,0.023913411,0.995666683,3.33E-05,2
0.00182332,0.999351859,0.023410928,0.995666683,3.33E-05,2
0.002587548,0.999185205,0.024498507,0.995000005,3.33E-05,2
0.001551913,0.999444425,0.026510365,0.994666696,3.33E-05,2
0.003678313,0.998833358,0.024383789,0.995500028,3.33E-05,2
0.002606024,0.999351859,0.024428854,0.995333314,1.11E-05,2
0.001381077,0.999648154,0.02487012,0.995166659,1.11E-05,2
0.002018816,0.999444425,0.024462916,0.995333314,1.11E-05,2
0.002346539,0.999296308,0.024367334,0.995000005,1.11E-05,2
0.001844125,0.999407411,0.024541486,0.995500028,1.11E-05,2
0.00140263,0.999481499,0.024703519,0.995333314,1.11E-05,2
0.002160815,0.999481499,0.024838906,0.995166659,1.11E-05,2
0.000930081,0.999722242,0.025268763,0.995166659,1.11E-05,2
0.001078275,0.999703705,0.025016658,0.995333314,1.11E-05,2
0.001966981,0.999407411,0.025772089,0.995000005,1.11E-05,2
0.001368401,0.999629617,0.025383377,0.995000005,3.70E-06,2
0.000841626,0.999722242,0.025466271,0.995166659,3.70E-06,2
0.002255681,0.999333322,0.025366481,0.995166659,3.70E-06,2
0.001304015,0.999537051,0.025841156,0.995000005,3.70E-06,2
0.00170259,0.999555528,0.02544651,0.995166659,3.70E-06,2
0.001442224,0.999462962,0.025739487,0.995000005,3.70E-06,2
0.001463594,0.999499977,0.026122103,0.995000005,3.70E-06,2
0.001185186,0.999592602,0.026153775,0.995000005,3.70E-06,2
0.001264019,0.999648154,0.026233563,0.995166659,3.70E-06,2
0.00218619,0.999333322,0.025813971,0.995166659,3.70E-06,2
0.205879852,0.937814832,0.129552364,0.96450001,0.0003,3
0.012090084,0.996740758,0.104447283,0.974666655,0.0003,3
0.007080133,0.998018503,0.135726318,0.968999982,0.0003,3
0.005987569,0.998388886,0.091047294,0.981166661,0.0003,3
0.006811219,0.998074055,0.085479505,0.982833326,0.0003,3
0.00450107,0.998851836,0.082832374,0.982666671,0.0003,3
0.005600506,0.99849999,0.074484564,0.98483336,0.0003,3
0.002235253,0.999370396,0.075837106,0.987333357,0.0003,3
0.001669304,0.999518514,0.078981459,0.987833321,0.0003,3
0.001417435,0.999592602,0.091688052,0.983166695,0.0003,3
0.001658391,0.999481499,0.096812114,0.985166669,0.0003,3
0.005624555,0.998481452,0.065768674,0.986833334,0.0003,3
0.002583888,0.999314845,0.085025422,0.984666646,0.0003,3
0.00513455,0.998666644,0.083644651,0.98483336,0.0003,3
0.003133096,0.999240756,0.078753687,0.986000001,0.0003,3
0.001853768,0.999425948,0.090345114,0.984666646,0.0003,3
0.002576376,0.999444425,0.071888007,0.985333323,0.0003,3
0.002078965,0.999462962,0.11065115,0.981999993,0.0003,3
0.001776331,0.999648154,0.092518531,0.983833313,0.0003,3
0.002800697,0.999425948,0.086831801,0.984499991,0.0003,3
0.001648164,0.999648154,0.071610644,0.985833347,0.0003,3
0.002861698,0.999333322,0.073066413,0.985166669,0.0003,3
0.000426945,0.999888897,0.070272245,0.987166643,0.0001,3
0.000232012,0.999944448,0.068313949,0.987666667,0.0001,3
5.44E-05,0.999981463,0.06613078,0.987666667,0.0001,3
6.17E-05,1,0.067620359,0.987666667,0.0001,3
3.54E-05,1,0.06909889,0.987666667,0.0001,3
4.00E-05,0.999981463,0.069711871,0.987833321,0.0001,3
5.44E-05,0.999981463,0.069325991,0.987999976,0.0001,3
9.72E-05,0.999981463,0.071222536,0.988333344,0.0001,3
2.11E-05,1,0.071831256,0.988499999,0.0001,3
1.79E-05,1,0.073344924,0.98816669,0.0001,3
1.42E-05,1,0.073849611,0.98816669,3.33E-05,3
1.29E-05,1,0.07436505,0.98816669,3.33E-05,3
1.12E-05,1,0.074572578,0.98816669,3.33E-05,3
1.10E-05,1,0.07482297,0.98816669,3.33E-05,3
9.77E-06,1,0.075236879,0.98816669,3.33E-05,3
1.06E-05,1,0.075227804,0.98816669,3.33E-05,3
8.15E-06,1,0.075373314,0.98816669,3.33E-05,3
8.37E-06,1,0.075844221,0.98816669,3.33E-05,3
8.89E-06,1,0.075726993,0.987999976,3.33E-05,3
7.94E-06,1,0.076258689,0.98816669,3.33E-05,3
8.79E-06,1,0.076485179,0.987999976,1.11E-05,3
6.49E-06,1,0.076414883,0.98816669,1.11E-05,3
6.92E-06,1,0.076578923,0.98816669,1.11E-05,3
8.71E-06,1,0.076583207,0.987999976,1.11E-05,3
6.31E-06,1,0.076814562,0.987999976,1.11E-05,3
6.71E-06,1,0.076907523,0.987999976,1.11E-05,3
6.42E-06,1,0.076919287,0.987833321,1.11E-05,3
7.83E-06,1,0.076984048,0.98816669,1.11E-05,3
6.73E-06,1,0.077067122,0.987999976,1.11E-05,3
5.82E-06,1,0.077367693,0.987833321,1.11E-05,3
0.131621405,0.961379647,0.04759055,0.989166677,0.0003,4
0.016120041,0.99549073,0.040473178,0.989166677,0.0003,4
0.008665632,0.997425914,0.030795652,0.991999984,0.0003,4
0.007403523,0.997601867,0.038016506,0.990999997,0.0003,4
0.006995925,0.997870386,0.039199933,0.991166651,0.0003,4
0.006787453,0.998083353,0.029581536,0.992833316,0.0003,4
0.005508951,0.998314798,0.03324683,0.992166638,0.0003,4
0.003873168,0.99875927,0.028994659,0.993166685,0.0003,4
0.003231646,0.999129653,0.024472332,0.994000018,0.0003,4
0.004989756,0.99862963,0.040554315,0.990833342,0.0003,4
0.004560171,0.998620391,0.032879863,0.993666649,0.0003,4
0.005859084,0.998120368,0.038650852,0.992333353,0.0003,4
0.003930477,0.998879611,0.035661545,0.993666649,0.0003,4
0.003782928,0.998944461,0.039646644,0.993166685,0.0003,4
0.002697055,0.999277771,0.038475528,0.991999984,0.0003,4
0.003183603,0.999138892,0.034202401,0.992999971,0.0003,4
0.003219415,0.99908334,0.0351515,0.992833316,0.0003,4
0.004402828,0.998768508,0.036918204,0.993833363,0.0003,4
0.00351827,0.999009252,0.033588544,0.992999971,0.0003,4
0.000970335,0.999731481,0.030575838,0.99483335,1.00E-04,4
0.000250708,0.999944448,0.031093275,0.99483335,1.00E-04,4
0.000127708,1,0.031760462,0.99483335,1.00E-04,4
9.00E-05,0.999990761,0.032961816,0.994666696,1.00E-04,4
7.08E-05,1,0.033635393,0.99483335,1.00E-04,4
5.58E-05,0.999990761,0.034051817,0.995000005,1.00E-04,4
4.93E-05,0.999990761,0.034174811,0.99483335,1.00E-04,4
3.92E-05,0.999990761,0.034853067,0.99483335,1.00E-04,4
4.18E-05,0.999990761,0.036739022,0.994499981,1.00E-04,4
3.11E-05,1,0.036808293,0.994499981,1.00E-04,4
4.36E-05,0.999990761,0.037112784,0.994499981,3.33E-05,4
2.90E-05,1,0.037396416,0.994499981,3.33E-05,4
4.36E-05,0.999990761,0.037246007,0.994499981,3.33E-05,4
2.36E-05,1,0.03763067,0.994499981,3.33E-05,4
2.04E-05,1,0.037675101,0.994499981,3.33E-05,4
