loss,accuracy,val_loss,val_accuracy,lr,policy
1.412788987,0.511044443,2.529352665,0.46540001,0.0005,1
0.731402159,0.751466691,1.223089695,0.663200021,0.0005,1
0.468810499,0.839888871,0.939992368,0.727400005,0.0005,1
0.308683157,0.893511117,1.23360765,0.686200023,0.0005,1
0.219925299,0.925466657,0.956806242,0.743600011,0.0005,1
0.172677919,0.941377759,1.031355381,0.736400008,0.0005,1
0.144835413,0.950088918,1.101483822,0.737399995,0.0005,1
0.109251358,0.962555528,1.047601581,0.756600022,0.0005,1
0.088869996,0.969555557,1.187979937,0.754000008,0.0005,1
0.081617713,0.972155571,1.189426661,0.754000008,0.0005,1
0.078173429,0.973333359,1.210560918,0.748399973,0.0005,1
0.070203155,0.976266682,1.195384502,0.761799991,0.0005,1
0.059707396,0.979822218,1.227056742,0.74940002,0.0005,1
0.025734296,0.991822243,1.065570951,0.787400007,0.00025,1
0.005091587,0.998755574,1.11440587,0.792200029,0.00025,1
0.001304723,0.999822199,1.16798389,0.79519999,0.00025,1
0.000525607,0.999977767,1.228891492,0.798200011,0.00025,1
0.000374889,1,1.263110399,0.799399972,0.00025,1
0.000249262,1,1.305552363,0.797800004,0.00025,1
0.000191691,1,1.339540005,0.799000025,0.00025,1
0.000297644,0.999955535,1.376961589,0.797399998,0.00025,1
0.000351137,0.999955535,1.383934379,0.798799992,0.00025,1
0.000207042,0.999977767,1.394508719,0.799799979,0.00025,1
0.000205086,0.999977767,1.409143806,0.800599992,0.000125,1
0.000195808,0.999977767,1.422588825,0.797999978,0.000125,1
0.000137566,1,1.426842332,0.797800004,0.000125,1
9.48E-05,1,1.433990717,0.798399985,0.000125,1
9.97E-05,1,1.446631789,0.797999978,0.000125,1
9.06E-05,1,1.451623797,0.799199998,0.000125,1
6.82E-05,1,1.459097862,0.799000025,0.000125,1
6.75E-05,1,1.466676593,0.799000025,0.000125,1
6.07E-05,1,1.474776506,0.799000025,0.000125,1
5.47E-05,1,1.482499957,0.799199998,0.000125,1
5.99E-05,1,1.487727642,0.799600005,6.25E-05,1
5.93E-05,1,1.490850925,0.799199998,6.25E-05,1
4.59E-05,1,1.498706222,0.799000025,6.25E-05,1
4.83E-05,1,1.503556013,0.799399972,6.25E-05,1
4.80E-05,1,1.509719491,0.799199998,6.25E-05,1
4.14E-05,1,1.517367244,0.798399985,6.25E-05,1
3.73E-05,1,1.524676681,0.799000025,6.25E-05,1
4.29E-05,1,1.528078079,0.799799979,6.25E-05,1
3.62E-05,1,1.5330863,0.799799979,6.25E-05,1
3.29E-05,1,1.538530946,0.799000025,6.25E-05,1
