loss,accuracy,val_loss,val_accuracy,lr,policy
0.485891372,0.834911108,0.386694908,0.865400016,1.00E-04,2
0.468755722,0.841577768,0.383681267,0.872399986,1.00E-04,2
0.443335384,0.849688888,0.375393867,0.873600006,1.00E-04,2
0.430564374,0.853133321,0.356922179,0.880800009,1.00E-04,2
0.397481501,0.864177763,0.354895175,0.882200003,1.00E-04,2
0.377305984,0.871266663,0.334984601,0.883599997,1.00E-04,2
0.349406391,0.881733358,0.333143741,0.889999986,1.00E-04,2
0.332832277,0.888000011,0.325862974,0.890799999,1.00E-04,2
0.350860387,0.882822216,0.346803457,0.885599971,1.00E-04,2
0.323990852,0.890866637,0.356630743,0.884800017,1.00E-04,2
0.258552879,0.912066638,0.3267892,0.889400005,1.00E-04,2
0.292245924,0.902288914,0.321827382,0.891600013,1.00E-04,2
0.310044169,0.895644426,0.325116515,0.889800012,1.00E-04,2
0.297162324,0.898599982,0.322934806,0.893000007,1.00E-04,2
0.254716724,0.914977789,0.318806887,0.895799994,1.00E-04,2
0.269420028,0.908466637,0.314256459,0.896399975,1.00E-04,2
0.236041412,0.919377804,0.32155183,0.894200027,1.00E-04,2
0.280962944,0.905644417,0.331268549,0.896000028,1.00E-04,2
0.268949449,0.909111083,0.319463313,0.896600008,1.00E-04,2
0.228266865,0.923155546,0.306687206,0.90200001,1.00E-04,2
0.246627927,0.918333352,0.320178181,0.896000028,1.00E-04,2
0.193643034,0.934666693,0.302584141,0.902400017,1.00E-04,2
0.234709874,0.921711087,0.317883164,0.90140003,1.00E-04,2
0.186031744,0.938066661,0.327577651,0.901000023,1.00E-04,2
0.204002261,0.930088878,0.31431812,0.899200022,1.00E-04,2
0.192278892,0.93557775,0.323416442,0.899600029,1.00E-04,2
0.172072336,0.941333354,0.338596225,0.899999976,1.00E-04,2
0.215008795,0.928266644,0.314592808,0.90259999,1.00E-04,2
0.172769457,0.941711128,0.318636626,0.904600024,1.00E-04,2
0.219123691,0.925777793,0.310958683,0.904999971,1.00E-04,2
0.14165464,0.952444434,0.32372579,0.901799977,1.00E-04,2
0.173939049,0.942288876,0.303731352,0.906400025,1.00E-04,2
