loss,accuracy,val_loss,val_accuracy,lr,policy
0.003009322,0.999138892,0.253529876,0.950333357,0.0001,4
0.000459766,0.999944448,0.274956733,0.949666679,0.0001,4
0.000223239,0.999962986,0.292806655,0.951166689,0.0001,4
0.000648521,0.999833345,0.291129649,0.950166643,0.0001,4
0.000136605,0.999972224,0.307090431,0.949000001,0.0001,4
0.000253777,0.999953687,0.320643276,0.950166643,0.0001,4
0.000107332,0.999972224,0.321836621,0.952499986,0.0001,4
4.51E-05,1,0.329818338,0.950833321,0.0001,4
2.32E-05,1,0.341663867,0.950500011,0.0001,4
2.00E-05,1,0.352845669,0.951666653,0.0001,4
1.15E-05,1,0.36038667,0.951666653,3.33E-05,4
1.14E-05,1,0.366060942,0.951666653,3.33E-05,4
1.19E-05,1,0.371378094,0.952000022,3.33E-05,4
9.26E-06,1,0.374595553,0.951666653,3.33E-05,4
8.05E-06,1,0.379443645,0.951499999,3.33E-05,4
7.58E-06,1,0.385878205,0.951666653,3.33E-05,4
7.12E-06,1,0.390233189,0.951833308,3.33E-05,4
6.19E-06,1,0.394737065,0.951666653,3.33E-05,4
4.54E-06,1,0.40222469,0.952000022,3.33E-05,4
4.27E-06,1,0.407064587,0.951666653,3.33E-05,4
3.43E-06,1,0.410924971,0.951666653,1.11E-05,4
4.41E-06,1,0.412187487,0.951499999,1.11E-05,4
3.20E-06,1,0.4155505,0.951166689,1.11E-05,4
3.73E-06,1,0.418031007,0.951166689,1.11E-05,4
3.03E-06,1,0.420418203,0.951666653,1.11E-05,4
3.34E-06,1,0.423026949,0.950999975,1.11E-05,4
2.47E-06,1,0.426912487,0.950999975,1.11E-05,4
2.93E-06,1,0.431190193,0.951333344,1.11E-05,4
1.92E-06,1,0.433869392,0.950833321,1.11E-05,4
2.00E-06,1,0.437740266,0.950833321,1.11E-05,4
0.620236456,0.785666645,0.541792333,0.824833333,0.0003,5
0.235561058,0.915740728,0.488890052,0.856000006,0.0003,5
0.173484087,0.938574076,0.613788545,0.845333338,0.0003,5
0.153535739,0.946555555,0.679522455,0.847333312,0.0003,5
0.128915906,0.954999983,0.579500258,0.860499978,0.0003,5
0.102883801,0.96364814,0.562350571,0.868499994,0.0003,5
0.094004683,0.966925919,0.424076915,0.890500009,0.0003,5
0.084254138,0.97077775,0.469204396,0.886166692,0.0003,5
0.087114684,0.968999982,0.473046213,0.885500014,0.0003,5
0.082653247,0.97090739,0.50601536,0.87650001,0.0003,5
0.068076611,0.97535187,0.497215956,0.882000029,0.0003,5
0.068510793,0.975888908,0.457752794,0.890833318,0.0003,5
0.064541325,0.977666676,0.500948668,0.875833333,0.0003,5
0.068798065,0.97548151,0.500787258,0.877499998,0.0003,5
0.067123018,0.97705555,0.477228761,0.881333351,0.0003,5
0.056423426,0.980240762,0.517192245,0.868666649,0.0003,5
0.056138054,0.980925918,0.555747628,0.870500028,0.0003,5
0.047967255,0.983333349,0.467075437,0.886500001,0.0001,5
0.039534524,0.986129642,0.440719068,0.891833305,0.0001,5
0.026239743,0.991166651,0.483196765,0.889500022,0.0001,5
0.032413434,0.98842591,0.448189706,0.897000015,0.0001,5
0.029697804,0.989555538,0.469620556,0.889500022,0.0001,5
0.035146724,0.987851858,0.486965299,0.888000011,0.0001,5
0.037568247,0.970814824,0.478808576,0.888333287,0.0001,5
0.040156607,0.986407399,0.470788479,0.888666689,0.0001,5
0.029776106,0.989851832,0.479484588,0.891166687,0.0001,5
0.030576697,0.989518523,0.50213176,0.887833357,0.0001,5
0.045034301,0.985574067,0.449895412,0.893166661,3.33E-05,5
0.025686827,0.990888894,0.471616954,0.893666685,3.33E-05,5
0.029036013,0.989796281,0.496830821,0.891833305,3.33E-05,5
0.024412083,0.99124074,0.53136903,0.89016664,3.33E-05,5
0.01991003,0.993185163,0.502602637,0.892833352,3.33E-05,5
0.021039601,0.992777765,0.503674626,0.888666689,3.33E-05,5
0.022728367,0.991759241,0.490711957,0.894166648,3.33E-05,5
0.02166036,0.992537022,0.51671946,0.892499983,3.33E-05,5
0.024147656,0.991759241,0.512061656,0.890833318,3.33E-05,5
0.022567745,0.991944432,0.494599074,0.893166661,3.33E-05,5
0.021840438,0.992685199,0.497112542,0.892666638,1.11E-05,5
0.023532024,0.992037058,0.503305972,0.893000007,1.11E-05,5
0.020752151,0.99261111,0.52276504,0.893000007,1.11E-05,5
0.018883288,0.993537009,0.515962422,0.893999994,1.11E-05,5
0.016321508,0.994037032,0.531892061,0.892166674,1.11E-05,5
0.019652888,0.992944419,0.52835989,0.891833305,1.11E-05,5
0.028581277,0.990185201,0.538261056,0.891333342,1.11E-05,5
0.02044029,0.99287039,0.520425379,0.894166648,1.11E-05,5
0.024666205,0.99137038,0.516460001,0.893666685,1.11E-05,5
